run,t_hours,round_s
gptneo_1b_snaphot_report,153.25,876.0
gptneo_1b_snaphot_report,153.5,882.0
gptneo_1b_snaphot_report,153.75,888.0
gptneo_1b_snaphot_report,154.0,882.0
gptneo_1b_snaphot_report,154.25,876.0
gptneo_1b_snaphot_report,154.5,882.0
gptneo_1b_snaphot_report,154.75,876.0
gptneo_1b_snaphot_report,155.0,888.0
gptneo_1b_snaphot_report,155.25,870.0
gptneo_1b_snaphot_report,155.5,876.0
gptneo_1b_snaphot_report,155.75,870.0
gptneo_1b_snaphot_report,156.0,882.0
gptneo_1b_snaphot_report,156.25,864.0
gptneo_1b_snaphot_report,156.5,876.0
gptneo_1b_snaphot_report,156.75,882.0
gptneo_1b_snaphot_report,157.0,876.0
gptneo_1b_snaphot_report,157.25,882.0
gptneo_1b_snaphot_report,157.5,894.0
gptneo_1b_snaphot_report,157.75,888.0
gptneo_1b_snaphot_report,158.0,888.0
gptneo_1b_snaphot_report,158.25,876.0
gptneo_1b_snaphot_report,158.5,876.0
gptneo_1b_snaphot_report,158.75,876.0
gptneo_1b_snaphot_report,159.0,882.0
gptneo_1b_snaphot_report,159.25,864.0
gptneo_1b_snaphot_report,159.5,870.0
gptneo_1b_snaphot_report,159.75,870.0
gptneo_1b_snaphot_report,160.0,882.0
gptneo_1b_snaphot_report,160.25,888.0
gptneo_1b_snaphot_report,160.5,876.0
