"Time","debug","error","info","warn"
2026-01-05 13:10:00,38.7 K,,2.20 K,
2026-01-05 13:15:00,37.5 K,,2.09 K,
2026-01-05 13:20:00,39.1 K,,2.27 K,
2026-01-05 13:25:00,39.2 K,,2.29 K,
2026-01-05 13:30:00,38.8 K,,2.36 K,
2026-01-05 13:35:00,37.9 K,,2.33 K,
2026-01-05 13:40:00,39.3 K,,2.24 K,
2026-01-05 13:45:00,38.8 K,,2.48 K,
2026-01-05 13:50:00,38.7 K,,2.24 K,
2026-01-05 13:55:00,37.6 K,,2.12 K,
2026-01-05 14:00:00,38.6 K,,2.30 K,
2026-01-05 14:05:00,39.2 K,,2.26 K,
2026-01-05 14:10:00,38.6 K,,2.22 K,
2026-01-05 14:15:00,38.3 K,,2.21 K,
2026-01-05 14:20:00,38.3 K,,2.25 K,
2026-01-05 14:25:00,39.0 K,,2.24 K,
2026-01-05 14:30:00,38.5 K,,2.27 K,
2026-01-05 14:35:00,38.1 K,,2.26 K,
2026-01-05 14:40:00,38.8 K,,2.20 K,
2026-01-05 14:45:00,39.0 K,,2.24 K,
2026-01-05 14:50:00,39.1 K,,2.30 K,
2026-01-05 14:55:00,37.6 K,,2.20 K,
2026-01-05 15:00:00,38.8 K,,2.16 K,
2026-01-05 15:05:00,39.5 K,,2.33 K,
2026-01-05 15:10:00,38.7 K,,2.22 K,
2026-01-05 15:15:00,39.0 K,,2.41 K,
2026-01-05 15:20:00,38.5 K,,2.26 K,
2026-01-05 15:25:00,39.3 K,,2.26 K,
2026-01-05 15:30:00,38.3 K,,2.28 K,
2026-01-05 15:35:00,38.7 K,,2.22 K,
2026-01-05 15:40:00,39.0 K,,2.27 K,
2026-01-05 15:45:00,39.5 K,,2.31 K,
2026-01-05 15:50:00,38.3 K,,2.23 K,
2026-01-05 15:55:00,38.7 K,,2.37 K,
2026-01-05 16:00:00,38.6 K,,2.13 K,
2026-01-05 16:05:00,39.8 K,,2.24 K,
2026-01-05 16:10:00,37.9 K,,2.20 K,
2026-01-05 16:15:00,38.4 K,,2.16 K,
2026-01-05 16:20:00,39.2 K,,2.31 K,
2026-01-05 16:25:00,38.8 K,,2.32 K,
2026-01-05 16:30:00,38.8 K,,2.32 K,
2026-01-05 16:35:00,38.0 K,,2.21 K,
2026-01-05 16:40:00,39.4 K,,2.27 K,
2026-01-05 16:45:00,39.0 K,,2.29 K,
2026-01-05 16:50:00,38.4 K,,2.26 K,
2026-01-05 16:55:00,38.2 K,,2.35 K,
2026-01-05 17:00:00,39.0 K,,2.22 K,
2026-01-05 17:05:00,38.8 K,,2.29 K,
2026-01-05 17:10:00,38.7 K,,2.29 K,
2026-01-05 17:15:00,38.4 K,,2.25 K,
2026-01-05 17:20:00,38.7 K,,2.13 K,
2026-01-05 17:25:00,39.4 K,,2.23 K,
2026-01-05 17:30:00,39.0 K,,2.47 K,
2026-01-05 17:35:00,38.6 K,,2.14 K,
2026-01-05 17:40:00,39.4 K,,2.30 K,
2026-01-05 17:45:00,38.9 K,,2.25 K,
2026-01-05 17:50:00,37.9 K,,2.33 K,
2026-01-05 17:55:00,37.7 K,,2.21 K,
2026-01-05 18:00:00,14.4 K,8,802,1
